07:00,заезд,P836YY39,PAZ,
07:05,заезд,H014HE97,AURUS,
07:13,заезд,Y534EB71,GAZ,
07:13,заезд,K486EC59,LIAZ,
07:13,заезд,M564AH94,AURUS,
07:21,заезд,E363EE44,LIAZ,
07:28,заезд,X410EY77,AURUS,
07:28,заезд,E447YC39,UAZ,
07:30,заезд,B535YY25,KAMAZ,
07:38,выезд,Y534EB71,GAZ,
07:57,заезд,P922AM01,UAZ,
08:01,заезд,Y348YC09,GAZ,
08:03,выезд,Y348YC09,GAZ,
08:07,заезд,Y901CB82,PAZ,
08:09,выезд,P836YY39,PAZ,
08:15,заезд,B939BH43,AURUS,
08:19,заезд,M969KC05,KAMAZ,
08:21,заезд,B455XK93,PAZ,
08:30,заезд,C027PT75,VAZ,
08:35,заезд,H395YH25,UAZ,
08:38,выезд,P922AM01,UAZ,
08:40,выезд,C027PT75,VAZ,
08:45,заезд,Y076CX34,VAZ,
08:50,заезд,T768PX28,VAZ,
08:50,заезд,H275KY55,UAZ,
08:51,выезд,H014HE97,AURUS,
09:00,заезд,M169EH07,PAZ,
09:05,заезд,T383EM02,PAZ,
09:05,заезд,P922AM01,UAZ,
09:27,заезд,M404AB76,KAMAZ,
09:29,выезд,H275KY55,UAZ,
09:38,заезд,P086KK38,AURUS,
09:48,выезд,P086KK38,AURUS,
09:59,заезд,X687OH11,KAMAZ,
10:06,заезд,P086KK38,AURUS,
10:16,выезд,M169EH07,PAZ,
10:19,заезд,M169EH07,PAZ,
10:24,заезд,P778TK09,LIAZ,
10:25,выезд,M404AB76,KAMAZ,
10:26,заезд,E854HA56,LIAZ,
10:26,заезд,Y761BE13,GAZ,
10:33,заезд,X937TA69,KAMAZ,
11:01,заезд,C239XB70,PAZ,
11:04,выезд,X687OH11,KAMAZ,
11:05,заезд,E946TB96,VAZ,
11:07,выезд,Y076CX34,VAZ,
11:09,заезд,B655BB50,LIAZ,
11:10,заезд,M315CY70,KAMAZ,
11:20,заезд,C027PT75,VAZ,
11:38,выезд,E946TB96,VAZ,
11:41,выезд,M969KC05,KAMAZ,
11:42,выезд,K486EC59,LIAZ,
11:53,выезд,E363EE44,LIAZ,
12:02,выезд,E854HA56,LIAZ,
12:02,заезд,A711BB57,KAMAZ,
12:05,заезд,P836YY39,PAZ,
12:23,заезд,C138YM51,LIAZ,
12:26,выезд,T768PX28,VAZ,
12:27,заезд,M687OH53,UAZ,
12:30,заезд,C306MC36,VAZ,
12:30,выезд,B455XK93,PAZ,
12:34,заезд,E946TB96,VAZ,
12:35,выезд,B535YY25,KAMAZ,
12:37,выезд,X410EY77,AURUS,
12:46,заезд,H014HE97,AURUS,
12:48,заезд,B978EY76,AURUS,
12:49,заезд,X410EY77,AURUS,
12:56,заезд,H275KY55,UAZ,
12:58,выезд,M315CY70,KAMAZ,
13:00,выезд,M687OH53,UAZ,
13:24,выезд,H014HE97,AURUS,
13:33,выезд,C306MC36,VAZ,
13:35,выезд,Y901CB82,PAZ,
13:36,выезд,M169EH07,PAZ,
13:54,заезд,Y347MO19,PAZ,
14:03,заезд,X413KA75,PAZ,
14:03,выезд,B978EY76,AURUS,
14:07,заезд,M969KC05,KAMAZ,
14:08,заезд,M315CY70,KAMAZ,
14:16,выезд,C239XB70,PAZ,
14:19,заезд,Y901CB82,PAZ,
14:34,заезд,E854HA56,LIAZ,
14:47,выезд,E447YC39,UAZ,
15:02,заезд,E447YC39,UAZ,
15:03,заезд,M687OH53,UAZ,
15:17,заезд,B455XK93,PAZ,
15:20,выезд,M687OH53,UAZ,
15:22,заезд,E363EE44,LIAZ,
15:22,выезд,B655BB50,LIAZ,
15:22,заезд,M404AB76,KAMAZ,
15:25,выезд,M564AH94,AURUS,
15:33,выезд,Y761BE13,GAZ,
15:59,выезд,P778TK09,LIAZ,
16:09,заезд,Y761BE13,GAZ,
16:09,выезд,P836YY39,PAZ,
16:10,заезд,C239XB70,PAZ,
16:26,выезд,M404AB76,KAMAZ,
16:27,выезд,E946TB96,VAZ,
16:29,заезд,T768PX28,VAZ,
16:30,выезд,C138YM51,LIAZ,
16:52,заезд,K740XT65,KAMAZ,
17:05,заезд,Y534EB71,GAZ,
17:08,заезд,P778TK09,LIAZ,
17:08,заезд,B655BB50,LIAZ,
17:12,выезд,T383EM02,PAZ,
17:12,выезд,P086KK38,AURUS,
17:16,выезд,K740XT65,KAMAZ,
17:24,заезд,K740XT65,KAMAZ,
17:29,выезд,H275KY55,UAZ,
17:31,заезд,B978EY76,AURUS,
17:36,выезд,B978EY76,AURUS,
17:42,выезд,P778TK09,LIAZ,
17:44,выезд,E363EE44,LIAZ,
17:46,выезд,T768PX28,VAZ,
17:46,выезд,E854HA56,LIAZ,
18:04,заезд,Y348YC09,GAZ,
18:16,выезд,Y901CB82,PAZ,
18:21,выезд,B939BH43,AURUS,
18:29,выезд,C027PT75,VAZ,
18:30,выезд,A711BB57,KAMAZ,
18:42,выезд,Y347MO19,PAZ,
18:45,заезд,T759EE99,LIAZ,
18:46,заезд,X363KT08,KAMAZ,
19:05,выезд,H395YH25,UAZ,
19:05,выезд,B655BB50,LIAZ,
19:07,выезд,Y348YC09,GAZ,
19:11,выезд,X363KT08,KAMAZ,
19:12,заезд,B939BH43,AURUS,
19:14,выезд,K740XT65,KAMAZ,
19:19,выезд,C239XB70,PAZ,
19:20,выезд,X413KA75,PAZ,
19:22,выезд,B455XK93,PAZ,
19:27,выезд,M315CY70,KAMAZ,
19:39,выезд,X410EY77,AURUS,
20:10,выезд,E447YC39,UAZ,
20:13,выезд,B939BH43,AURUS,
20:19,выезд,Y761BE13,GAZ,
20:26,заезд,Y347MO19,PAZ,
20:28,выезд,Y347MO19,PAZ,
20:46,выезд,M969KC05,KAMAZ,
20:46,выезд,Y534EB71,GAZ,
20:47,выезд,X937TA69,KAMAZ,
20:49,выезд,T759EE99,LIAZ,
