07:08,заезд,A453MX40,UAZ,
07:09,заезд,E642OE29,GAZ,
07:15,заезд,O118BH54,PAZ,
07:15,заезд,M564AH94,AURUS,
07:27,заезд,X827BP59,LIAZ,
07:38,заезд,Y589AT16,UAZ,
07:53,заезд,T759EE99,LIAZ,
08:01,заезд,H275XA02,LIAZ,
08:02,заезд,H575CX82,AURUS,
08:06,заезд,K031MA81,PAZ,
08:07,заезд,H275KY55,UAZ,
08:07,заезд,K277XO56,PAZ,
08:08,выезд,M564AH94,AURUS,
08:11,заезд,M455CY76,AURUS,
08:12,заезд,X413KA75,PAZ,
08:27,заезд,Y382CK11,UAZ,
08:33,выезд,E642OE29,GAZ,
09:03,выезд,O118BH54,PAZ,
09:04,заезд,T383EM02,PAZ,
09:05,заезд,M516BO52,UAZ,
09:13,заезд,P371AA83,LIAZ,
09:22,заезд,B535YY25,KAMAZ,
09:35,выезд,H575CX82,AURUS,
09:39,выезд,Y382CK11,UAZ,
09:48,заезд,B047CO63,LIAZ,
09:54,заезд,X503BE01,VAZ,
09:55,заезд,Y534EB71,GAZ,
10:01,заезд,B324AO17,AURUS,
10:02,заезд,Y382CK11,UAZ,
10:06,заезд,H794CP55,UAZ,
10:24,заезд,E642OE29,GAZ,
10:31,заезд,P268KK78,LIAZ,
10:42,заезд,H575CX82,AURUS,
10:48,выезд,E642OE29,GAZ,
11:04,выезд,P371AA83,LIAZ,
11:08,заезд,C306MC36,VAZ,
11:17,выезд,Y534EB71,GAZ,
11:24,заезд,O494ME71,GAZ,
11:35,заезд,K486EC59,LIAZ,
11:39,заезд,M564AH94,AURUS,
12:00,выезд,A453MX40,UAZ,
12:06,заезд,Y568KK40,UAZ,
12:07,выезд,K031MA81,PAZ,
12:11,выезд,Y568KK40,UAZ,
12:12,выезд,K277XO56,PAZ,
12:37,выезд,H794CP55,UAZ,
12:39,выезд,B047CO63,LIAZ,
12:56,выезд,B324AO17,AURUS,
13:04,выезд,M516BO52,UAZ,
13:06,заезд,O118BH54,PAZ,
13:15,заезд,Y568KK40,UAZ,
13:18,выезд,B535YY25,KAMAZ,
13:32,заезд,H794CP55,UAZ,
13:35,заезд,M516BO52,UAZ,
13:37,выезд,X413KA75,PAZ,
13:39,заезд,Y534EB71,GAZ,
13:52,выезд,O118BH54,PAZ,
13:55,выезд,H794CP55,UAZ,
13:58,заезд,C239XB70,PAZ,
14:02,выезд,Y589AT16,UAZ,
14:03,выезд,P268KK78,LIAZ,
14:10,заезд,B507EK54,VAZ,
14:24,заезд,X184AM96,KAMAZ,
14:24,выезд,C239XB70,PAZ,
14:25,заезд,T375XT35,KAMAZ,
14:31,заезд,X413KA75,PAZ,
14:37,выезд,H275XA02,LIAZ,
14:44,заезд,H275XA02,LIAZ,
15:09,заезд,K277XO56,PAZ,
15:11,заезд,A711BB57,KAMAZ,
15:35,выезд,X184AM96,KAMAZ,
15:40,выезд,Y534EB71,GAZ,
16:02,выезд,M455CY76,AURUS,
16:07,выезд,M516BO52,UAZ,
16:17,выезд,T759EE99,LIAZ,
16:28,выезд,K277XO56,PAZ,
16:32,заезд,E273OC51,VAZ,
16:36,выезд,X827BP59,LIAZ,
16:40,заезд,P371AA83,LIAZ,
16:45,заезд,B047CO63,LIAZ,
16:48,заезд,X363KT08,KAMAZ,
16:57,выезд,X413KA75,PAZ,
17:00,заезд,K031MA81,PAZ,
17:02,выезд,C306MC36,VAZ,
17:13,выезд,P371AA83,LIAZ,
17:18,выезд,B507EK54,VAZ,
17:21,выезд,X363KT08,KAMAZ,
17:39,заезд,B507EK54,VAZ,
17:42,заезд,T759EE99,LIAZ,
17:49,заезд,M455CY76,AURUS,
17:49,заезд,B655BB50,LIAZ,
17:54,выезд,E273OC51,VAZ,
17:57,выезд,T375XT35,KAMAZ,
18:02,выезд,M564AH94,AURUS,
18:15,выезд,K031MA81,PAZ,
18:16,выезд,T383EM02,PAZ,
18:17,заезд,T375XT35,KAMAZ,
18:26,заезд,B324AO17,AURUS,
18:32,заезд,X363KT08,KAMAZ,
18:44,заезд,B535YY25,KAMAZ,
18:45,выезд,X363KT08,KAMAZ,
18:51,выезд,B324AO17,AURUS,
18:53,выезд,A711BB57,KAMAZ,
18:58,выезд,H575CX82,AURUS,
19:04,выезд,K486EC59,LIAZ,
19:07,выезд,M455CY76,AURUS,
19:10,выезд,H275XA02,LIAZ,
19:25,выезд,X503BE01,VAZ,
19:37,выезд,B047CO63,LIAZ,
19:42,выезд,H275KY55,UAZ,
19:52,выезд,B655BB50,LIAZ,
20:09,заезд,X503BE01,VAZ,
20:19,выезд,T375XT35,KAMAZ,
20:22,выезд,X503BE01,VAZ,
20:27,выезд,B535YY25,KAMAZ,
20:29,выезд,B507EK54,VAZ,
20:36,выезд,Y568KK40,UAZ,
20:42,заезд,C306MC36,VAZ,
20:52,выезд,C306MC36,VAZ,
20:52,выезд,T759EE99,LIAZ,
